,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
0,stancharthk,3 days ago,"
                        【🎉 渣打國泰 Mastercard®專屬獎賞　送你高達 HK$800 購物禮券！🛍🎁】
成個衣櫃都要換季 🍁？去旅行要著新衫影靚相 🏞？
無論你點解想置裝 🧥🧣👖，依家都有更大理由！渣打國泰 Mastercard為你帶嚟專屬購物獎賞，即日起至 2022 年 10 月 18 日成為 CLUB CG 會員，喺東薈城名店倉憑卡簽賬消費滿 HK$2,000 送你總值 HK$200 商場購物禮券；滿 HK$6,000 送 HK$600，每人每日可獲高達HK$800購物禮券！
 🎊🎊🎊！仲唔即刻去買盡各大人氣品牌 💨💨？
🎀 了解更多優惠詳情：bit.ly/3M9xwkh

借定唔借？還得到先好借。
優惠受條款及細則約束。

 #專屬獎賞  #渣打國泰Mastercard  #渣打香港  #StandardCharteredHK 
                    ",5        ,0        ,20221003
1,stancharthk,1 week ago,"
                        【 你最期待嘅 0+3 出現了！】申請渣打國泰Mastercard®享HK$1=1里數

唔使再FF喇，期待之旅終於成真！想即刻衝出香港玩到盡、買到盡、歎到盡？立即申請渣打國泰Mastercard®全速賺里，換套機票出發啦！

全新信用卡客戶，成功申請渣打國泰Mastercard®專享：
頭HK$40,000簽賬HK$1 = 1 里數，賺高達40,000里數；
夠晒兌換日本來回機票(20,000里)兩張！
免費延長里數結餘有效期，所以申請咗先講啦！

立即申請渣打國泰Mastercard®全速賺里換機票，個trip更盡興！

優惠受條款及細則約束。
借定唔借?還得到先好借！

 #期待之旅終於起程  #玩到盡  #買到盡  #歎到盡  #全速賺里
 #渣打國泰Mastercard  #StandardCharteredCathayMastercard 
 #渣打香港  #StandardCharteredHK 
                    ",52        ,0        ,20221003
2,stancharthk,2 weeks ago,"
                        【獨家體驗 -  #國泰 x 港機導賞Staycation 精彩回顧】

渣打國泰Mastercard時刻為你帶嚟難忘嘅專屬昇華體驗。早前一班「渣打國泰Mastercard – 優先私人理財」客戶同家人獲邀參與國泰 x 港機導賞Staycation活動，了解飛機工程及維修 。
 
大小航迷享受一晚Staycation後，由港機集團  #HAECO 工程人員帶領，體驗先進工程科技、近距離觀看飛機引擎，更登上A321neo及A350-900客機，深入駕駛艙，仲帶走埋用飛機機身所造嘅獨特行李牌留念。
 
回顧當日精彩畫面之餘，渣打國泰Mastercard亦會不斷為你帶嚟各式各樣獨家活動同優惠，讓你躍升生活享受。
精彩體驗，唯渣打國泰Mastercard獨享。
 
全新信用卡客戶現申請「渣打國泰Mastercard – 優先私人理財」，首HK$40,000簽賬可享HK$1：2里數^，可兌換一套東京頭等客艙來回機票*。
立即申請：https://bit.ly/3xybAcr
 
 #CathayHAECOtour  #專屬國泰昇華體驗  #渣打國泰Mastercard  #優先私人理財  #StandardCharteredHK
 
借定唔借?還得到先好借!
優惠受條款及細則約束。優惠只適用於合資格之信用卡及綜合理財服務客戶。
 
^適用於全新優先私人理財客戶以指定信用卡在首2個月內累積指定合資格簽賬額之全新信用卡客戶。
*以2022年7月4日之飛行獎勵標準賞作參考。 
                    ",28        ,0        ,20221003
3,stancharthk,2 weeks ago,"
                        【全港第一個「可持續出糧戶口」 享高達 1.5% 額外港元活期存款年利率】
我哋目標為可持續發展出力 🌳，令你同世界雙雙獲益！
所以帶嚟 🥇 全港第一個「可持續出糧戶口」，
你每個月出糧賺到高息嘅同時，全球可持續發展項目都會獲得支持，
世界同你都一齊有回報 ！
 
依家新客戶開立「可持續出糧戶口」可享高達 1.5% 額外港元活期存款年利率及高逹HK$2,000現金回贈，仲有其他綠色銀行服務俾你揀：
 
🍀 ESG 基金投資：網上交易尊享 0% 認購費
🍀 綠色按揭：高達 HK$6,888 額外現金回贈
 
獎賞一次過賺晒，又可以貢獻世界，仲唔即刻嚟分行開戶 🏦
 
同時想賺埋定期優惠？喺2022年10月31日前開戶，所有出糧戶口客戶可享12個月港元新資金定存 3% 年利率優惠。名額有限，先到先得，額滿即止。
 
優惠受條款及細則約束。
投資涉及風險。

 #可持續出糧戶口  #可持續發展  #綠色銀行服務  #ESG投資  #綠色按揭  #渣打香港  #StandardCharteredHK 
                    ",14        ,1        ,20221003
4,stancharthk,3 weeks ago,"
                        【 當 Apple 遇上 Smart 卡… 】
當 Apple 遇上牛頓，發現咗「地心吸力」；
當 Apple 遇上 Smart 卡，你會發現...

你已經超越牛頓！而家唔使用力，都可以吸到超 PRO 出機優惠：
經此立即申請 Smart 卡，簽賬^滿 $4,000 就賺 $1,400 迎新禮遇 (35% 現金回贈)！

Spend Smart 仲要識 Pay Later，再經 SC Mobile 簡單一撳，做 3 個月免息免手續費分期*！

咁大發現，即刻去申請啦：https://bit.ly/3DbPXCb 

 #當Apple遇上Smart卡  #超PRO優惠   #超越地心吸力  #出機大發現  #重量級回贈  #免息分期  #迎新優惠  #StandardCharteredHK

受條款及細則約束。
借定唔借？還得到先好借！

^須為零售購物簽賬（包括本地及海外）、網上消費或已誌賬之分期付款金額。
*每港幣180元將於「360°全面賞」網上換領平台扣除港幣1元現金回贈。例子：如簽賬分期金額為HK$9,000，銀行將扣除HK$50現金回贈。 
                    ",40        ,1        ,20221003
5,stancharthk,3 weeks ago,"
                        【London is calling！我哋用外匯交易獎賞同您say hello! 】
歎下午茶tea set打卡，定睇波睇歌劇，都係去英國先最正宗！
而家無論兌英鎊或其他外幣都有優惠，準備定隨時去同Big Ben say hello啦！

我哋期間限定推出「外匯迎新賞」，畀合資格渣打優先私人理財或「優先理財」客戶^*尊享：

推廣期：即日起至2022年10月31日
單一外匯交易GBP10以上或其等值之外幣，即送GBP10現金獎賞^；

推廣期：2022年7月1日至12月31日
累積外匯交易達HKD10,000，再送HKD100現金獎賞*；
累積外匯交易達HKD10,000,000，可享HKD3,888 + JPY25,000額外現金獎賞*；
累積外匯交易達HKD50,000,000，可享HKD18,888 + JPY100,000額外現金獎賞*

趁呢個機會，登入渣打手機程式SC Mobile或網上理財24/7外匯交易平台，兌換外幣啦！

^客戶需於2022年3月1日至8月31日期間沒有完成任何合資格外匯交易。
*客戶需於2022年1月1日至6月30日期間沒有完成任何合資格外匯交易。
優惠受條款及細則約束。外匯買賣涉及風險。
-----------------------------------------------------------------------------
順便申請埋渣打多貨幣萬事達卡扣賬卡，優先私人理財或「優先理財」客戶用外幣消費同海外提款，無需手續費。一卡在手，隨時出發！
https://bit.ly/3Q5qY6k

 #渣打  #外匯  #期間限定外匯迎新賞  #StandardCharteredHK 
                    ",17        ,0        ,20221003
6,stancharthk,1 month ago,"
                        【8號風球打到嚟啦】
打風今晚焗住留喺屋企？一於趁呢個時間報復式煲返一直好想睇嘅電影電視劇啦！
記得用埋渣打Smart 卡 subscribe Netflix, Disney+ 及一系列串流平台，一路睇一路賺 5% 現金回贈！未有卡？唔係呱？
 
細細聲講你知…其實依家經指定連結申請有限時迎新簽HK$1就送你6個月免費pandapro會籍加HK$100 coupon，仲自動參加抽獎贏免簽賬HK$1,000訂單一次呀！個優惠做到9月14咋！
見打風無咩做就申請埋啦： bit.ly/3KjmYhj

受條款及細則約束。
借定唔借？還得到先好借！
 
 #馬鞍  #打風梗係要睇戲煲劇  #打風仲要申請信用卡  #Smart卡  #用Smart卡訂購咁多個串流平台都有回贈  #1蚊換1千  #6個月pandapro會籍  #簽1蚊又得  #簽1毫都得呀  #StandardCharteredHK 
                    ",35        ,0        ,20221003
7,stancharthk,1 month ago,"
                        【想打工打得PREMIUM過人？有渣打「Premium理財」就有Say！】
平時返工日做夜做，嗰頭先完成咗客戶嘅要求，另一邊老闆又再幫你安排工作？永遠被夾係中間嘅打工仔，唔通就只可以講「是但啦，反正我都無Say … 」？

而家有渣打就有Say！只要成功申請渣打「Premium理財」即可享受一系列Premium過人嘅銀行服務及優惠：

．新客戶開立「Premium理財」再開埋出糧戶口，可享HK$1,300現金回贈，9月底前申請，仲額外送你$100咖啡券醒醒神！
．全新出糧客戶持有渣打國泰Mastercard®作指定簽賬可獲HK$3 = 1里數^
．有專業保險策劃經理為你度身訂造至啱你的保險方案
．渣打嘅强積金顧問配合同全港 No.1 MPF partner宏利*幫您輕鬆整合MPF戶口
．仲有專屬你嘅Premium理財專業團隊為你24/7解答各樣理財問題

邊個話打工仔唔可以有Say？想Premium過人就立即落渣打分行開戶，或上網了解更多。

 #打工仔  #係啊講緊你啊  #打工都打得PREMIUM過人  #PremiumBanking  #StandardCharteredHK

借定唔借？還得到先好借。
優惠受條款及細則約束。

^適用於食肆、網上或海外簽賬類別之合資格簽賬，簽賬限額一年HK$20,000 (即每月HK$1,667)
*資料來源：美世（香港）有限公司。截至2022年5月31日的「Mercer MPF Market Shares Report」，當中強積金市場佔有率，乃按計劃保薦人的強積金管理資產值計算。 
                    ",43        ,1        ,20221003
8,stancharthk,1 month ago,"
                        【渣打客戶尊屬】Banking全速賺里數 兼享國泰昇華旅遊禮遇
從富士山頂遠眺絕美晨曦、在大笨鐘傾聽睽違多時的鐘聲... 種種動人時刻，可有令你想念旅行的感覺？
 
全新客戶現凡以HK$100萬新資金開立「優先理財」，同時申請「渣打國泰Mastercard® – 優先理財」並簽賬滿HK$40,000，尊享100,000里數迎新獎賞^，可兌換兩套東京商務艙來回機票*。
 
旅途中更可享受優越國泰旅遊禮遇：
．每年4張環球國泰航空商務貴賓室使用券
．優先辦理登機手續及登機服務
 
以新資金開立12個月「亞洲萬里通」定期存款，里數賺得更快：
．存入HK$20萬尊享52,000里數 ，可兌換多一套東京商務艙來回機票*
．想飛得更遠？存入HK$100萬更尊享260,000里數，可兌換兩套商務艙機票來回歐洲*
 
全速賺盡里數，更快  #BeReady，令旅遊及理財體驗同步飛越期待！
 
 #日本回鄉之旅  #歐遊攻略  #商務艙來回機票  #專屬國泰昇華體驗  #期待之旅優先起程  #渣打國泰Mastercard  #優先理財  #StandardCharteredHK
 
借定唔借？還得到先好借。
優惠受條款及細則約束。優惠只適用於合資格之信用卡及綜合理財服務客戶。
 
^適用於全新客戶開立「優先理財」及全新信用卡客戶以指定信用卡首2個月內累積指定合資格簽賬額。
*以2022年7月4日之飛行獎勵標準賞作參考。 
                    ",18        ,0        ,20221003
9,stancharthk,1 month ago,"
                        【3+4=去旅行嘅最好時機！】 渣打「亞洲萬里通」定期存款  全速直飛歐洲、東京
依家喺外國返黎要酒店嘅隔離日數少咗，係時候出發去旅行啦！
想把握時機投入久違嘅旅途，就要開立渣打「亞洲萬里通」定期存款一次過賺最多嘅miles，轉個頭換埋商務艙機票即刻出發！

依家開立12個月渣打「亞洲萬里通」定期存款戶口，嚟緊想短途定遠行，完全由你話事：
．存入HK$100萬新資金可獲260,000里數，夠你換兩套商務艙機票來回歐洲*
．存入HK$20萬新資金可獲52,000里數，夠你換一套東京商務艙來回機票*

即刻嚟渣打分行開戶，為一直期待嘅旅程做好準備！

優惠受條款及細則約束。
*以2022年7月4日之飛行獎勵標準獎賞作參考。

 #商務艙來回機票  #東京  #歐洲  #渣打亞洲萬里通定期存款  #里數獎賞  #渣打香港  #StandardCharteredHK 
                    ",16        ,1        ,20221003
10,stancharthk,1 month ago,"
                        【渣打Fund Select團隊 為你精選優質基金】
近期市況一直波動，加上市場有咁多基金選擇，投資時應該點揀好？我哋嘅 Fund Select 專屬研究團隊，就將專業 expertise 注入基金投資 insights，即使市況未明朗，都幫你挑選優質嘅基金。
 
【首先 ⋯ 乜嘢係 Fund Select？】
渣打 Fund Select 專屬團隊每個月都會做獨立分析，每隻 fund 都經過量性同質性審查（詳情下一段再講 👇🏻）；
團隊仲會同基金經理定期 catch up，全方位評估基金嘅合適度同表現，最後先篩選出大約 80 隻唔同資產類別嘅精選基金，幫你achieve心目中嘅投資目標！
 
【揭開專業嘅篩選過程！】
想成為 Fund Select 精選基金一啲都唔易，首先要經過極其嚴格嘅量性同質性審查！
🔎 量性審查：按基金總值、過往表現等等做 check up，過到關先可以做質性審查；
🔎 質性審查：篩選過程最重要一環，主要 focus 喺以下嘅基金3P範疇 -
- 🅿️EOPLE 團隊人才：分析管理團隊嘅經驗、資源、穩定性等等，搵出更優勝嘅團隊
- 🅿️ROCESS 投資程序：監察基金經理嘅投資程序，了解佢哋嘅投資技巧同取向，以至點樣管理風險
- 🅿️ERFORMANCE 表現：研究基金回報嘅背後原因，得出維持穩定表現嘅條件
 
想搵啱你嘅優質基金？
即刻登入 SC Mobile 開立基金投資戶口，參考 Fund Select 精選基金 list，再用埋網上基金投資平台買賣，依家全新基金客戶仲尊享 0% 網上認購費優惠 🎉！即上 sc.com/hk/ut 了解更多詳情！
 
投資涉及風險。優惠受條款及細則約束。
 #WealthInsightsMadeToMatter  #渣打wealth  #FundSelect基金  #StandardCharteredHK 
                    ",27        ,0        ,20221003
11,stancharthk,1 month ago,"
                        【3+4等於咩?】有渣打國泰Mastercard® 時刻準備全速起飛！
 「等於拉近咗同峇里陽光與海灘嘅距離? 定係同東京富士山再次見面嘅時間?」
 
無論你一直嚮往邊個目的地，3+4都代表你要盡快申請渣打國泰Mastercard！
以全速賺盡里數，隨時  #BeReady 投入期待之旅！
 
全新信用卡客戶成功申請渣打國泰Mastercard可享：
1. 簽賬滿HK$40,000可獲HK$1 = 1 里數^，再憑40,000里數可兌換曼谷／首爾雙人來回機票*
2. 免費延長里數結餘有效期
立即申請渣打國泰Mastercard，為期待之旅做好準備！
 
 #渣打國泰Mastercard  #StandardCharteredCathayMastercard  #渣打香港  #StandardCharteredHK  #來回機票  #峇里  #東京  #曼谷  #首爾  #全速賺盡里數  #期待之旅優先起程
 
借定唔借？還得到先好借。
優惠受條款及細則約束。
 
^適用於指定信用卡首2個月內累積指定合資格簽賬額之全新信用卡客戶。
*以2022年7月1日之飛行獎勵標準賞作參考。 
                    ",54        ,0        ,20221003
0,beahk,1 month ago,"
                        BEA GOAL 🌟全數碼All-in-one account幫你喺儲錢、投資同數碼消費方面Gear Up，仲有豐富獎賞💵預埋你！

🎁開戶獎賞：新客喺BEA Flash開戶，迎新獎賞HK$300
💰存款Gear Up：第1次喺BEA App開港幣定存年利率8.8%🤩
🎯投資Gear Up：再喺BEA App用Fund Portfolio Builder買第1單基金 0%認購費
💳數碼消費Gear Up：申請埋BEA GOAL信用卡，迎新高達HK$600，簽卡回贈高達18.4%

想同家朗、小倫一樣創富力Gear Up？事不宜遲，立即開戶！

優惠詳情： https://bit.ly/3KIb4Of 

 #東亞銀行  #BEA  #BEAGOAL  #張家朗  #張小倫  #基金  #投資  #定期存款  #信用卡  #迎新獎賞  #創富力GearUp 
優惠受條款及細則約束，詳情請參閱有關資料。
投資涉及風險。借定唔借？還得到先好借！ 
                    ",57        ,0        ,20221003
1,beahk,4 weeks ago,"
                        投資同劍擊一樣，唔係齋靠Gut Feeling💭，最緊要有啱嘅人guide住你，就好似家朗 @cheungkalonggggg  有可靠嘅團隊同佢訓練同定好比賽策略🎯，先可以每次都一擊即中💰！

而全新嘅✨基金組合工具Fund Portfolio Builder ✨ ，就係你嘅隨身智能基金助理，會根據你嘅投資目標🌟、投資年期同可承受風險嘅程度📊，智能精選個人化基金名單，搵出你嘅心水基金組合！🙆🙆🙆 

你仲可以一次過買入多達5款基金，而每款基金嘅入場費只需HK$1,000咋！而家至2022年9月30日，經 BEA App Fund Portfolio Builder成功認購首宗基金交易，仲有0%認購費優惠*🌟！

優惠詳情：https://bit.ly/3qc3wdd

*交易金額上限為HK$100,000

 #東亞銀行  #BEA  #創富力  #張家朗  #基金  #投資  #創富力GearUp  #無需認購費  #BEAApp

投資涉及風險。投資者在作出任何投資決定前，應參閱所有有關基金之銷售文件包括基金產品說明書，以取得包括風險因素在內的詳細資料。本資料並未經香港證券及期貨事務監察委員會審閱。須受條款及細則約束。 
                    ",52        ,1        ,20221003
2,beahk,1 month ago,"
                        【BEA GOAL 點影好遮⛱？】有獎遊戲     

今個夏天，不如去石澳泳灘玩吓水打吓卡，睇吓點影好「遮」！✨

要影好「遮」，不如影BEA GOAL太陽遮，再參加埋有獎遊戲📸，有機會拎走豐富獎品🎁！ 

參加方法：
1.Follow BEA IG賬戶 @beahk 同Like呢個Post
2.用最有創意嘅拍攝手法(例如：錯視/特效濾鏡)，去石澳泳灘影低BEA GOAL太陽遮嘅相或Video
3.再喺你嘅 IG Story 分享作品，Tag @beahk  同  #beagoal點影好遮  
4.記得Screencap埋已分享嘅IG Story再Inbox我哋

最有創意嘅 10位參加者，將可贏得 HK$800 Apple Gift Card！

遊戲幾時截止？2022年10月2日晚上11時59分
得獎公佈日期？2022年10月28日喺「BEA東亞銀行」IG公佈
遊戲條款及細則？ https://bit.ly/3qKitDm

 #BEA  #東亞銀行  #BEAGOAL  #beagoal點影好遮  #石澳泳灘  #有獎遊戲 
                    ",127        ,2        ,20221003
3,beahk,2 months ago,"
                        【BEA GOAL 成為創富真．世一 🎁 有獎遊戲】得獎名單公佈
 
即刻去story highlight睇得獎名單! 傳送門👉 https://bit.ly/3S2CvFI

多謝大家嘅踴躍參與👏 同時恭喜晒所有得獎者贏得 DON DON DONKI HK$500 購物禮券 (名額10位) 或 HK$100 購物禮券 (名額40位) 🎉

我哋會透過 Direct Message通知各得獎者，各得獎者請於2022年8月8日或之前根據領獎通知指示以電郵提供個人資料以作聯絡及安排送出獎品之用，逾期回覆將視作放棄獎品論。如得獎者於2022年8月1日仍未收到得獎通知，請透過 IG Direct Message聯絡我們。

 #東亞銀行  #BEA  #BEAGoal  #創富力GearUp  #迎新有獎遊戲 
                    ",52        ,1        ,20221003
4,beahk,2 months ago,"
                        【最後一擊！BEA GOAL創富流動車出巡送禮！】
 
📢今個星期五六日，只要大家喺觀塘、銅鑼灣同旺角出巡嘅BEA GOAL創富流動車🚚即場預先登記，就可以拎到以下獎賞：
 
1. 高達HK$500 早鳥迎新獎賞💵
2. 自動參加大抽獎贏取HK$10,000✨
3. 限量版精美禮品
4. 冰涼凍飲
 
BEA GOAL創富流動車出現日子同地點(11am-7pm) :
7月29日(五) ：觀塘駿業里
7月30日(六) ：銅鑼灣百德新街
7月31日(日) ：旺角西洋菜南街
 
記得Follow埋BEA IG @beahk ，了解最新優惠！
 
 #東亞銀行  #BEA  #BEAGOAL  #創富力GearUp  #張家朗  #張小倫  #創富真世一  #迎新獎賞
 
優惠受條款及細則約束，詳情請參閱有關宣傳資料。 
                    ",30        ,0        ,20221003
5,beahk,2 months ago,"
                        恭喜張家朗🎉，喺世界劍擊錦標賽🤺男子花劍項目，勇奪銅牌🥉！亦創出個人以至港隊喺呢個項目嘅最佳成績👏🏻！
 
東亞銀行繼續全力支持香港劍擊運動💪🏻，期待香港劍擊隊喺團體賽事繼續全力以赴，再創佳績🎊！
 
 #張家朗  #世錦賽  #花劍  #香港隊加油 
                    ",40        ,1        ,20221003
6,beahk,2 months ago,"
                        【BEA GOAL創富流動車出巡第✌擊！】
 📢喂喂喂！預先登記醒你獨家優惠🎉！
 BEA GOAL創富流動車今個星期繼續全港四圍走，行過路過都唔可以錯過，只要即場登記就可以拎到以下獎賞：
 
1. 高達HK$500 早鳥迎新獎賞💵
2. 自動參加大抽獎贏取HK$10,000✨
3. 限量版精美禮品
4. 冰涼凍飲
 
BEA GOAL創富流動車出現日子同地點(11am-7pm):
7月22日(五) ：荃灣千色匯對出
7月23日(六) ：尖沙咀海防道
7月24日(日) ：銅鑼灣駱克道
7月29日(五) ：觀塘駿業里
7月30日(六) ：銅鑼灣百德新街
7月31日(日) ：旺角西洋菜南街
 
記得Follow埋BEA IG @beahk ，了解最新優惠！
 
 #東亞銀行  #BEA  #BEAGOAL  #創富力GearUp  #張家朗  #張小倫  #創富真世一  #迎新獎賞
 
優惠受條款及細則約束，詳情請參閱有關宣傳資料。 
                    ",15        ,0        ,20221003
7,beahk,2 months ago,"
                        【BEA GOAL創富流動車出巡💨💨！】
幫你預先登記兼醒你獨家優惠🤩！嚟緊BEA GOAL 創富流動車會喺全港四圍出巡，登記完順手Follow埋 BEA IG @beahk ，就可以拎到以下獎賞：
 
1. 高達HK$500 早鳥迎新獎賞 💵
2. 自動參加大抽獎贏取 HK$10,000✨
3. 限量版消毒噴霧
 
BEA GOAL創富流動車出現日子同地點 (11am-7pm):
7月16日 (六) ：旺角西洋菜南街
7月17日 (日) ：銅鑼灣百德新街
7月22日 (五) ：荃灣千色匯對出
7月23日 (六) ：尖沙咀海防道
7月24日 (日) ：銅鑼灣駱克道
7月29日 (五) ：觀塘駿業里
7月30日 (六) ：銅鑼灣百德新街
7月31日 (日) ：旺角西洋菜南街
 
 #東亞銀行  #BEA  #BEAGOAL  #創富力GearUp  #張家朗  #張小倫  #創富真世一  #迎新獎賞
 
優惠受條款及細則約束，詳情請參閱有關宣傳資料。 
                    ",33        ,1        ,20221003
8,beahk,2 months ago,"
                        【 BEA GOAL💰迎新賞】
Sooooo Easy!  預先登記BEA GOAL，拎走高達HK$500早鳥迎新獎賞💸，仲自動參加埋大抽獎🏵，分分鐘贏走HK$10,000！預先登記超簡單，只需你個名、電話同email就得啦！

BEA GOAL係一個全數碼綜合戶口，一個戶口就幫你KO哂日常理財所需，有齊deposit、投資、數碼支付同消費獎賞！想好似家朗同小倫咁Gear Up成為創富真世一？即刻預先登記： https://bit.ly/3arJ9EN
       
優惠詳情：https://bit.ly/3o1TFW5
記得FOLLOW埋我哋IG @beahk ，了解最新優惠啦！

 #東亞銀行  #BEA  #BEAGOAL  #創富力GearUp  #張家朗  #張小倫  #基金   #投資  #定期  #信用卡  #創富真世一  #迎新獎賞

優惠受條款及細則約束，詳情請參閱有關資料。投資涉及風險。借定唔借？還得到先好借！ 
                    ",31        ,1        ,20221003
9,beahk,2 months ago,"
                        喺劍擊比賽上，就算落後緊，教練同我都會即時調整戰術，打敗對手💪🏻；但理財梗係唔可以落後啦，要搵個神隊友part住上，踏出我嘅理財投資第一步！
 
東亞銀行 @beahk  全新BEA GOAL全數碼all-in-one account，一個戶口有齊儲蓄、投資同消費優惠，用手機就可以KO晒日常理財所需，我個訓練比賽schedule咁tight，啱晒我😜
 
而家預先登記成為BEA GOAL客戶，仲有豐富獎賞🎁  www.hkbea.com/beagoal
 
 #東亞銀行  #BEA  # BEAGOAL  #創富真世一 
                    ",6k        ,17        ,20221003
10,beahk,2 months ago,"
                        雖然呢排休養，但我都無偷懶，keep住upgrade自己🔥，向目標進發！

我講緊嘅係理財目標呀！東亞銀行 @beahk   全新BEA GOAL全數碼主導綜合戶口，1個戶口幫我搞掂哂日常理財需要，仲幫我提升創富力！

而家預先登記成為BEA GOAL客戶，仲有HK$500早鳥迎新獎賞同有機會贏走HK$10,000💰！

即刻預先登記  www.hkbea.com/beagoal

 #東亞銀行  #BEA  #BEAGOAL  #創富力  #基金  #投資

優惠受條款及細則約束，詳情請參閱有關資料。投資涉及風險。借定唔借? 還得到先好借！ 
                    ",1k        ,22        ,20221003
11,beahk,3 months ago,"
                        【BEA GOAL🎁有獎遊戲】成為創富真．世一🗣！

「♫ 銀行存款等於零...♪」( ಥ ʖ͜   ಥ ) 食買玩，通通都想歎？
有BEA GOAL幫你創富力Gear Up💰，你咪可以邊買邊賺，食好西🍣、買新Gadgets📱，日日買衫轉Look都無問題🕺！
即刻參加有獎遊戲，留言揀 A/B/C 講出我好想要咩著數，有機會贏走高達HK$500 禮券！

A: 我好想「佛系儲錢投資，穩定增長So Easy」 
B: 我好想「邊買邊賺，消費獎賞無極限」 
C: 我好想「定期存款低門檻，高息輕鬆賺」

點玩❓
➊ Follow @beahk  IG 賬戶同Like 呢個Post
➋ 留言回答「A/B/C，用 BEA GOAL 就幫到手！」
(例：我好想「佛系儲錢投資，穩定增長So Easy 」，用BEA GOAL就幫到手！)
➌ Tag 3個Friend

有咩豐富獎品❓
🎖大獎: HK$500 禮券 (10名)
🎖特別獎: HK$100 禮券 (40名)

GOAL GO GO🔥！記得記得Follow我哋IG，做齊以上所有步驟先符合抽獎資格㗎！

幾時截止❓2022年7月8日晚上11時59分 
得獎公佈日期❓2022年7月29日喺「BEA 東亞銀行」IG公佈得獎名單 
遊戲條款及細則❓https://bit.ly/3ypUXPR   優惠受條款及細則約束。投資涉及風險。

 #東亞銀行  #BEA  #BEAGoal  #創富力GearUp  #迎新有獎遊戲  #贏走高達500禮券 
                    ",860        ,1005        ,20221003
0,cncbi.bank,1 week ago,"
                        【延續購物狂熱🛍️ 以信銀國際大灣區雙幣信用卡以雲閃付或人民幣簽賬 賞你高達 15% 現金回贈！】

眨吓眼就用完消費券，但 mark 低咗嘅心頭好仲未買齊🥺？而家憑信銀國際大灣區雙幣信用卡進行雲閃付 APP 或人民幣簽賬消費，於京東商城購物每月可享額外 1% 現金回贈*，再加埋每月簽賬 4% 現金回贈** 及首 5 個月可享高達 10% 現金回贈^，合共高達 15% 現金回贈🎉！開心買，輕鬆賺，仲唔快啲約埋班姊妹一齊瘋狂 shopping 😍？ 

了解更多： https://bit.ly/cncbi_y22gbacredit_promo

優惠須受條款及細則約束，詳情請參閱信銀國際推廣優惠條款及細則。

提提你：「借定唔借？還得到先好借！」

 #盡情購物  #盡情賺獎賞  #信銀國際大灣區雙幣信用卡  #雲閃付  #人民幣  #中信銀行國際  #CNCBI 

* 9 月 30 日前作京東商城簽賬每曆月最高可獲得現金回贈為 HK$100。
** 推廣期内每筆雲閃付及/或人民幣簽賬交易最高可獲享 HK$100 現金回贈，每曆月最高可獲得 HK$1,000 現金回贈。
^ 新會員於發卡後首 5 個月內每曆月最高可獲得雲閃付及/或人民幣簽賬現金回贈為 HK$200, 最高可獲得的回贈上限為 HK$1,200。 
                    ",7        ,0        ,20221003
1,cncbi.bank,1 week ago,"
                        【即玩「獎賞Go!」精選任務🕹️ 激賞超過 HK$1,000 現金獎賞！】

快啲試吓自己手氣啦！齊齊即開 inMotion 動感銀行玩「獎賞Go!」，只要完成一連串精選任務包括月月「賞」玩大抽獎，隨時拎走超過 HK$1,000 現金獎賞👏！快啲開 App 抽機會卡，可能係你拎走豐富大獎🥳！

詳細遊戲攻略： www.cncbinternational.com/rg
立即下載 inMotion ，完成首個任務： https://bit.ly/download_inMotion

未係 inMotion 客戶玩唔到「獎賞Go!」? 
全新客戶無論消費、儲蓄定投資都有迎新優惠，開戶再賞 HK$200 現金獎賞*！
了解更多：https://bit.ly/CNCBI_Y22Q3promo

優惠須受條款及細則約束。

 #即開inMotion玩獎賞Go  #完成任務  #拎走精彩獎賞  #中信銀行國際  #CNCBI  #inMotion動感銀行  #獎賞Go  #RewardsGo

*全新客戶須於指定日子之總結存達 HK$10,000 或等值及登入 inMotion 動感銀行。 
                    ",8        ,0        ,20221003
